75,,,,,,71,,,,,,70,,,,,,69,,,,,,68,,,,,,,67.5,,,,,67,,,,,,66.5,,,,,,66,,,,,,65.5,,,,,,65,,,,,,64.5,,,,,,64,,,,,,63,,,,,,61,,,,,,58
"12:30:47.383 -> Bx = -33.6000 µT, By = 1084.5000 µT, Bz = -1.4520 µT",,,,,,"12:31:23.770 -> Bx = -62.7000 µT, By = 2535.3000 µT, Bz = -90.0240 µT",,,,,,"12:31:56.434 -> Bx = -51.0000 µT, By = 3017.4001 µT, Bz = -109.8680 µT",,,,,,"12:32:51.863 -> Bx = -17.1000 µT, By = 3478.8000 µT, Bz = -120.0320 µT",,,,,,"12:34:09.597 -> Bx = 32.4000 µT, By = 3821.7001 µT, Bz = -114.2240 µT",,,,,,,"12:37:50.383 -> Bx = 62.4000 µT, By = 3933.6000 µT, Bz = -105.0280 µT",,,,,"12:35:04.170 -> Bx = 96.9000 µT, By = 4008.3000 µT, Bz = -91.9600 µT",,,,,,"12:35:40.959 -> Bx = 129.3000 µT, By = 4028.4001 µT, Bz = -79.8600 µT",,,,,,"12:36:16.940 -> Bx = 155.4000 µT, By = 4001.7001 µT, Bz = -62.9200 µT",,,,,,"12:36:45.468 -> Bx = 183.9000 µT, By = 3924.6000 µT, Bz = -45.0120 µT",,,,,,"12:38:23.890 -> Bx = 206.4000 µT, By = 3797.7001 µT, Bz = -25.6520 µT",,,,,,"12:38:56.540 -> Bx = 223.2000 µT, By = 3641.1000 µT, Bz = -9.1960 µT",,,,,,"12:39:20.121 -> Bx = 236.1000 µT, By = 3445.2001 µT, Bz = 8.2280 µT",,,,,,"12:39:44.944 -> Bx = 235.2000 µT, By = 2992.8000 µT, Bz = 37.2680 µT",,,,,,"12:40:09.343 -> Bx = 192.6000 µT, By = 2064.9001 µT, Bz = 69.2120 µT",,,,,,"12:40:33.720 -> Bx = 98.4000 µT, By = 1063.5000 µT, Bz = 73.0840 µT"
"12:30:47.797 -> Bx = -33.6000 µT, By = 1085.4000 µT, Bz = -0.9680 µT",,,,,,"12:31:24.185 -> Bx = -62.4000 µT, By = 2535.6000 µT, Bz = -90.5080 µT",,,,,,"12:31:56.858 -> Bx = -51.0000 µT, By = 3017.4001 µT, Bz = -109.3840 µT",,,,,,"12:32:52.259 -> Bx = -17.4000 µT, By = 3478.8000 µT, Bz = -119.5480 µT",,,,,,"12:34:09.998 -> Bx = 32.7000 µT, By = 3821.1000 µT, Bz = -113.2560 µT",,,,,,,"12:37:50.796 -> Bx = 61.8000 µT, By = 3933.6000 µT, Bz = -105.9960 µT",,,,,"12:35:04.571 -> Bx = 96.6000 µT, By = 4008.0002 µT, Bz = -92.4440 µT",,,,,,"12:35:41.373 -> Bx = 129.0000 µT, By = 4028.7001 µT, Bz = -78.8920 µT",,,,,,"12:36:17.354 -> Bx = 155.7000 µT, By = 4001.7001 µT, Bz = -62.4360 µT",,,,,,"12:36:45.903 -> Bx = 183.6000 µT, By = 3925.8000 µT, Bz = -45.4960 µT",,,,,,"12:38:24.305 -> Bx = 206.7000 µT, By = 3798.0002 µT, Bz = -25.6520 µT",,,,,,"12:38:56.973 -> Bx = 222.9000 µT, By = 3640.5002 µT, Bz = -9.1960 µT",,,,,,"12:39:20.529 -> Bx = 236.7000 µT, By = 3444.9001 µT, Bz = 7.7440 µT",,,,,,"12:39:45.354 -> Bx = 234.9000 µT, By = 2992.8000 µT, Bz = 37.2680 µT",,,,,,"12:40:09.727 -> Bx = 192.9000 µT, By = 2064.3000 µT, Bz = 69.2120 µT",,,,,,"12:40:34.139 -> Bx = 97.8000 µT, By = 1063.8000 µT, Bz = 72.6000 µT"
"12:30:48.202 -> Bx = -33.3000 µT, By = 1085.4000 µT, Bz = -0.4840 µT",,,,,,"12:31:24.610 -> Bx = -62.1000 µT, By = 2535.0000 µT, Bz = -89.5400 µT",,,,,,"12:31:57.277 -> Bx = -50.7000 µT, By = 3017.7001 µT, Bz = -109.3840 µT",,,,,,"12:32:52.693 -> Bx = -17.4000 µT, By = 3478.5002 µT, Bz = -120.0320 µT",,,,,,"12:34:10.427 -> Bx = 32.7000 µT, By = 3821.7001 µT, Bz = -113.2560 µT",,,,,,,"12:37:51.214 -> Bx = 61.5000 µT, By = 3933.0002 µT, Bz = -105.5120 µT",,,,,"12:35:04.987 -> Bx = 96.9000 µT, By = 4009.2001 µT, Bz = -92.9280 µT",,,,,,"12:35:41.803 -> Bx = 128.7000 µT, By = 4028.1000 µT, Bz = -79.3760 µT",,,,,,"12:36:17.784 -> Bx = 156.0000 µT, By = 4002.6000 µT, Bz = -62.9200 µT",,,,,,"12:36:46.318 -> Bx = 184.2000 µT, By = 3925.5002 µT, Bz = -45.4960 µT",,,,,,"12:38:24.700 -> Bx = 206.4000 µT, By = 3797.1000 µT, Bz = -25.1680 µT",,,,,,"12:38:57.369 -> Bx = 222.0000 µT, By = 3641.1000 µT, Bz = -8.7120 µT",,,,,,"12:39:20.955 -> Bx = 237.0000 µT, By = 3444.0002 µT, Bz = 7.7440 µT",,,,,,"12:39:45.769 -> Bx = 235.2000 µT, By = 2992.8000 µT, Bz = 37.2680 µT",,,,,,"12:40:10.141 -> Bx = 192.6000 µT, By = 2065.2001 µT, Bz = 69.6960 µT",,,,,,"12:40:34.535 -> Bx = 97.8000 µT, By = 1063.5000 µT, Bz = 72.1160 µT"
"12:30:48.637 -> Bx = -33.3000 µT, By = 1085.4000 µT, Bz = -1.4520 µT",,,,,,"12:31:25.005 -> Bx = -62.4000 µT, By = 2534.7001 µT, Bz = -90.0240 µT",,,,,,"12:31:57.689 -> Bx = -51.0000 µT, By = 3016.8000 µT, Bz = -109.3840 µT",,,,,,"12:32:53.080 -> Bx = -17.1000 µT, By = 3478.5002 µT, Bz = -119.0640 µT",,,,,,"12:34:10.846 -> Bx = 32.7000 µT, By = 3822.3000 µT, Bz = -113.7400 µT",,,,,,,"12:37:51.631 -> Bx = 61.2000 µT, By = 3933.0002 µT, Bz = -105.0280 µT",,,,,"12:35:05.405 -> Bx = 96.9000 µT, By = 4009.5002 µT, Bz = -92.4440 µT",,,,,,"12:35:42.208 -> Bx = 128.7000 µT, By = 4028.4001 µT, Bz = -79.3760 µT",,,,,,"12:36:18.198 -> Bx = 155.7000 µT, By = 4001.4001 µT, Bz = -62.9200 µT",,,,,,"12:36:46.700 -> Bx = 184.2000 µT, By = 3925.8000 µT, Bz = -44.5280 µT",,,,,,"12:38:25.138 -> Bx = 206.1000 µT, By = 3798.6000 µT, Bz = -26.1360 µT",,,,,,"12:38:57.785 -> Bx = 223.2000 µT, By = 3640.8000 µT, Bz = -9.1960 µT",,,,,,"12:39:21.376 -> Bx = 236.7000 µT, By = 3444.3000 µT, Bz = 7.7440 µT",,,,,,"12:39:46.158 -> Bx = 234.9000 µT, By = 2993.4001 µT, Bz = 37.2680 µT",,,,,,"12:40:10.564 -> Bx = 192.9000 µT, By = 2064.3000 µT, Bz = 69.6960 µT",,,,,,"12:40:34.970 -> Bx = 98.4000 µT, By = 1063.5000 µT, Bz = 72.6000 µT"
"12:30:49.054 -> Bx = -33.3000 µT, By = 1085.4000 µT, Bz = -0.9680 µT",,,,,,"12:31:25.437 -> Bx = -62.4000 µT, By = 2534.7001 µT, Bz = -89.5400 µT",,,,,,"12:31:58.107 -> Bx = -51.0000 µT, By = 3016.8000 µT, Bz = -109.3840 µT",,,,,,"12:32:53.513 -> Bx = -17.4000 µT, By = 3478.5002 µT, Bz = -119.0640 µT",,,,,,"12:34:11.247 -> Bx = 32.1000 µT, By = 3820.8000 µT, Bz = -113.2560 µT",,,,,,,"12:37:52.056 -> Bx = 61.5000 µT, By = 3933.6000 µT, Bz = -104.5440 µT",,,,,"12:35:05.836 -> Bx = 96.3000 µT, By = 4010.1000 µT, Bz = -92.4440 µT",,,,,,"12:35:42.621 -> Bx = 128.7000 µT, By = 4030.5002 µT, Bz = -79.3760 µT",,,,,,"12:36:18.583 -> Bx = 155.4000 µT, By = 4002.0002 µT, Bz = -63.4040 µT",,,,,,"12:36:47.134 -> Bx = 183.9000 µT, By = 3924.9001 µT, Bz = -45.4960 µT",,,,,,"12:38:25.536 -> Bx = 206.4000 µT, By = 3798.0002 µT, Bz = -26.1360 µT",,,,,,"12:38:58.211 -> Bx = 222.9000 µT, By = 3641.1000 µT, Bz = -9.1960 µT",,,,,,"12:39:21.785 -> Bx = 236.4000 µT, By = 3444.0002 µT, Bz = 8.7120 µT",,,,,,"12:39:46.603 -> Bx = 235.5000 µT, By = 2993.4001 µT, Bz = 36.7840 µT",,,,,,"12:40:10.976 -> Bx = 192.3000 µT, By = 2064.3000 µT, Bz = 68.7280 µT",,,,,,"12:40:35.387 -> Bx = 98.7000 µT, By = 1063.2000 µT, Bz = 72.6000 µT"
"12:30:49.455 -> Bx = -33.3000 µT, By = 1085.1000 µT, Bz = -0.4840 µT",,,,,,"12:31:25.837 -> Bx = -62.4000 µT, By = 2534.7001 µT, Bz = -90.0240 µT",,,,,,"12:31:58.490 -> Bx = -51.0000 µT, By = 3016.2001 µT, Bz = -109.8680 µT",,,,,,"12:32:53.910 -> Bx = -17.4000 µT, By = 3478.5002 µT, Bz = -119.0640 µT",,,,,,"12:34:11.661 -> Bx = 32.7000 µT, By = 3822.6000 µT, Bz = -113.2560 µT",,,,,,,"12:37:52.470 -> Bx = 61.2000 µT, By = 3933.6000 µT, Bz = -105.9960 µT",,,,,"12:35:06.221 -> Bx = 96.6000 µT, By = 4009.8000 µT, Bz = -92.4440 µT",,,,,,"12:35:43.035 -> Bx = 129.0000 µT, By = 4028.7001 µT, Bz = -79.3760 µT",,,,,,"12:36:19.010 -> Bx = 156.0000 µT, By = 4001.7001 µT, Bz = -63.4040 µT",,,,,,"12:36:47.548 -> Bx = 183.9000 µT, By = 3924.6000 µT, Bz = -45.9800 µT",,,,,,"12:38:25.954 -> Bx = 206.4000 µT, By = 3798.3000 µT, Bz = -25.6520 µT",,,,,,"12:38:58.634 -> Bx = 223.5000 µT, By = 3640.5002 µT, Bz = -9.1960 µT",,,,,,"12:39:22.181 -> Bx = 236.7000 µT, By = 3444.0002 µT, Bz = 8.7120 µT",,,,,,"12:39:46.987 -> Bx = 235.5000 µT, By = 2993.4001 µT, Bz = 37.2680 µT",,,,,,"12:40:11.407 -> Bx = 191.4000 µT, By = 2064.3000 µT, Bz = 68.7280 µT",,,,,,"12:40:35.808 -> Bx = 98.4000 µT, By = 1064.1000 µT, Bz = 72.6000 µT"
"12:30:49.870 -> Bx = -33.3000 µT, By = 1085.4000 µT, Bz = -0.9680 µT",,,,,,"12:31:26.269 -> Bx = -62.1000 µT, By = 2534.7001 µT, Bz = -89.5400 µT",,,,,,"12:31:58.908 -> Bx = -51.0000 µT, By = 3018.0000 µT, Bz = -109.8680 µT",,,,,,"12:32:54.344 -> Bx = -17.4000 µT, By = 3479.1000 µT, Bz = -119.5480 µT",,,,,,"12:34:12.066 -> Bx = 33.6000 µT, By = 3818.7001 µT, Bz = -114.2240 µT",,,,,,,"12:37:52.885 -> Bx = 61.2000 µT, By = 3933.3000 µT, Bz = -105.0280 µT",,,,,"12:35:06.638 -> Bx = 96.9000 µT, By = 4009.8000 µT, Bz = -91.9600 µT",,,,,,"12:35:43.468 -> Bx = 128.7000 µT, By = 4029.0002 µT, Bz = -79.8600 µT",,,,,,"12:36:19.428 -> Bx = 156.0000 µT, By = 4002.6000 µT, Bz = -63.4040 µT",,,,,,"12:36:47.954 -> Bx = 184.2000 µT, By = 3925.5002 µT, Bz = -45.9800 µT",,,,,,"12:38:26.359 -> Bx = 206.4000 µT, By = 3797.1000 µT, Bz = -26.1360 µT",,,,,,"12:38:59.023 -> Bx = 223.5000 µT, By = 3640.2001 µT, Bz = -9.1960 µT",,,,,,"12:39:22.610 -> Bx = 236.4000 µT, By = 3444.9001 µT, Bz = 8.2280 µT",,,,,,"12:39:47.409 -> Bx = 235.8000 µT, By = 2993.7001 µT, Bz = 37.2680 µT",,,,,,"12:40:11.823 -> Bx = 192.3000 µT, By = 2064.3000 µT, Bz = 69.2120 µT",,,,,,"12:40:36.222 -> Bx = 98.7000 µT, By = 1063.5000 µT, Bz = 72.1160 µT"
"12:30:50.275 -> Bx = -33.3000 µT, By = 1085.4000 µT, Bz = -1.4520 µT",,,,,,"12:31:26.655 -> Bx = -62.4000 µT, By = 2535.0000 µT, Bz = -89.5400 µT",,,,,,"12:31:59.327 -> Bx = -50.7000 µT, By = 3017.1000 µT, Bz = -109.3840 µT",,,,,,"12:32:54.743 -> Bx = -17.4000 µT, By = 3478.2001 µT, Bz = -119.0640 µT",,,,,,"12:34:12.468 -> Bx = 32.7000 µT, By = 3822.0002 µT, Bz = -113.7400 µT",,,,,,,"12:37:53.290 -> Bx = 61.8000 µT, By = 3933.3000 µT, Bz = -105.9960 µT",,,,,"12:35:07.057 -> Bx = 97.2000 µT, By = 4008.3000 µT, Bz = -92.4440 µT",,,,,,"12:35:43.872 -> Bx = 129.3000 µT, By = 4028.7001 µT, Bz = -79.8600 µT",,,,,,"12:36:19.845 -> Bx = 156.0000 µT, By = 4002.0002 µT, Bz = -62.9200 µT",,,,,,"12:36:48.376 -> Bx = 184.5000 µT, By = 3924.3000 µT, Bz = -45.4960 µT",,,,,,"12:38:26.771 -> Bx = 206.4000 µT, By = 3797.7001 µT, Bz = -25.6520 µT",,,,,,"12:38:59.458 -> Bx = 222.9000 µT, By = 3639.9001 µT, Bz = -9.1960 µT",,,,,,"12:39:23.005 -> Bx = 236.1000 µT, By = 3444.0002 µT, Bz = 8.7120 µT",,,,,,"12:39:47.810 -> Bx = 235.5000 µT, By = 2993.7001 µT, Bz = 36.7840 µT",,,,,,"12:40:12.226 -> Bx = 192.9000 µT, By = 2064.6000 µT, Bz = 69.6960 µT",,,,,,"12:40:36.605 -> Bx = 98.4000 µT, By = 1063.8000 µT, Bz = 72.6000 µT"
"12:30:50.684 -> Bx = -33.3000 µT, By = 1085.4000 µT, Bz = -1.4520 µT",,,,,,"12:31:27.081 -> Bx = -62.7000 µT, By = 2534.1000 µT, Bz = -90.0240 µT",,,,,,"12:31:59.729 -> Bx = -51.3000 µT, By = 3017.4001 µT, Bz = -109.8680 µT",,,,,,"12:32:55.160 -> Bx = -17.4000 µT, By = 3478.2001 µT, Bz = -119.5480 µT",,,,,,"12:34:12.880 -> Bx = 32.7000 µT, By = 3822.6000 µT, Bz = -113.7400 µT",,,,,,,"12:37:53.703 -> Bx = 61.2000 µT, By = 3932.7001 µT, Bz = -105.0280 µT",,,,,"12:35:07.484 -> Bx = 96.6000 µT, By = 4008.6000 µT, Bz = -91.9600 µT",,,,,,"12:35:44.287 -> Bx = 128.7000 µT, By = 4029.0002 µT, Bz = -79.3760 µT",,,,,,"12:36:20.250 -> Bx = 156.0000 µT, By = 4001.4001 µT, Bz = -63.4040 µT",,,,,,"12:36:48.771 -> Bx = 184.2000 µT, By = 3926.1000 µT, Bz = -45.4960 µT",,,,,,"12:38:27.189 -> Bx = 205.8000 µT, By = 3797.1000 µT, Bz = -25.6520 µT",,,,,,"12:38:59.874 -> Bx = 222.9000 µT, By = 3640.2001 µT, Bz = -9.6800 µT",,,,,,"12:39:23.437 -> Bx = 235.8000 µT, By = 3444.3000 µT, Bz = 8.7120 µT",,,,,,"12:39:48.242 -> Bx = 235.5000 µT, By = 2993.1000 µT, Bz = 37.2680 µT",,,,,,"12:40:12.621 -> Bx = 192.9000 µT, By = 2064.3000 µT, Bz = 69.6960 µT",,,,,,"12:40:37.038 -> Bx = 98.7000 µT, By = 1063.5000 µT, Bz = 72.6000 µT"
"12:30:51.123 -> Bx = -33.6000 µT, By = 1085.7000 µT, Bz = -1.9360 µT",,,,,,"12:31:27.485 -> Bx = -62.4000 µT, By = 2534.4001 µT, Bz = -90.5080 µT",,,,,,"12:32:00.160 -> Bx = -48.9000 µT, By = 3017.7001 µT, Bz = -109.8680 µT",,,,,,"12:32:55.558 -> Bx = -17.4000 µT, By = 3478.2001 µT, Bz = -119.5480 µT",,,,,,"12:34:13.296 -> Bx = 32.4000 µT, By = 3820.5002 µT, Bz = -114.2240 µT",,,,,,,"12:37:54.105 -> Bx = 61.2000 µT, By = 3932.4001 µT, Bz = -105.5120 µT",,,,,"12:35:07.908 -> Bx = 96.9000 µT, By = 4008.9001 µT, Bz = -91.9600 µT",,,,,,"12:35:44.703 -> Bx = 128.7000 µT, By = 4027.5002 µT, Bz = -78.8920 µT",,,,,,"12:36:20.683 -> Bx = 156.3000 µT, By = 4002.0002 µT, Bz = -63.8880 µT",,,,,,"12:36:49.181 -> Bx = 184.2000 µT, By = 3925.8000 µT, Bz = -45.4960 µT",,,,,,"12:38:27.605 -> Bx = 206.4000 µT, By = 3797.7001 µT, Bz = -25.6520 µT",,,,,,"12:39:00.271 -> Bx = 222.9000 µT, By = 3639.9001 µT, Bz = -9.1960 µT",,,,,,"12:39:23.855 -> Bx = 235.8000 µT, By = 3444.3000 µT, Bz = 9.1960 µT",,,,,,"12:39:48.661 -> Bx = 235.5000 µT, By = 2993.4001 µT, Bz = 36.7840 µT",,,,,,"12:40:13.044 -> Bx = 193.2000 µT, By = 2064.9001 µT, Bz = 68.2440 µT",,,,,,"12:40:37.435 -> Bx = 98.7000 µT, By = 1063.8000 µT, Bz = 72.6000 µT"
"12:30:51.538 -> Bx = -33.0000 µT, By = 1085.4000 µT, Bz = -1.4520 µT",,,,,,"12:31:27.905 -> Bx = -62.4000 µT, By = 2535.0000 µT, Bz = -90.9920 µT",,,,,,"12:32:00.578 -> Bx = -50.4000 µT, By = 3017.4001 µT, Bz = -108.9000 µT",,,,,,"12:32:55.995 -> Bx = -17.4000 µT, By = 3478.2001 µT, Bz = -119.0640 µT",,,,,,"12:34:13.726 -> Bx = 31.2000 µT, By = 3822.0002 µT, Bz = -114.7080 µT",,,,,,,"12:37:54.519 -> Bx = 61.2000 µT, By = 3933.0002 µT, Bz = -105.5120 µT",,,,,"12:35:08.320 -> Bx = 96.9000 µT, By = 4007.7001 µT, Bz = -92.9280 µT",,,,,,"12:35:45.093 -> Bx = 129.0000 µT, By = 4028.4001 µT, Bz = -78.8920 µT",,,,,,"12:36:21.093 -> Bx = 155.7000 µT, By = 4001.4001 µT, Bz = -62.9200 µT",,,,,,"12:36:49.605 -> Bx = 183.9000 µT, By = 3924.3000 µT, Bz = -45.4960 µT",,,,,,"12:38:28.036 -> Bx = 206.1000 µT, By = 3797.4001 µT, Bz = -25.1680 µT",,,,,,"12:39:00.673 -> Bx = 223.2000 µT, By = 3640.8000 µT, Bz = -8.7120 µT",,,,,,"12:39:24.259 -> Bx = 236.1000 µT, By = 3444.6000 µT, Bz = 9.1960 µT",,,,,,"12:39:49.072 -> Bx = 235.2000 µT, By = 2992.5000 µT, Bz = 37.2680 µT",,,,,,"12:40:13.447 -> Bx = 193.2000 µT, By = 2064.3000 µT, Bz = 68.2440 µT",,,,,,"12:40:37.873 -> Bx = 98.1000 µT, By = 1063.8000 µT, Bz = 72.6000 µT"
"12:30:51.935 -> Bx = -33.3000 µT, By = 1085.7000 µT, Bz = -0.9680 µT",,,,,,"12:31:28.338 -> Bx = -61.8000 µT, By = 2535.0000 µT, Bz = -91.4760 µT",,,,,,"12:32:00.988 -> Bx = -51.3000 µT, By = 3016.8000 µT, Bz = -108.9000 µT",,,,,,"12:32:56.422 -> Bx = -17.7000 µT, By = 3477.9001 µT, Bz = -119.0640 µT",,,,,,"12:34:14.147 -> Bx = 31.2000 µT, By = 3822.0002 µT, Bz = -112.7720 µT",,,,,,,"12:37:54.937 -> Bx = 61.8000 µT, By = 3932.7001 µT, Bz = -105.9960 µT",,,,,"12:35:08.701 -> Bx = 96.3000 µT, By = 4008.9001 µT, Bz = -92.4440 µT",,,,,,"12:35:45.505 -> Bx = 129.0000 µT, By = 4028.7001 µT, Bz = -79.8600 µT",,,,,,"12:36:21.487 -> Bx = 155.7000 µT, By = 4001.7001 µT, Bz = -63.8880 µT",,,,,,"12:36:50.028 -> Bx = 184.2000 µT, By = 3926.4001 µT, Bz = -45.0120 µT",,,,,,"12:38:28.439 -> Bx = 206.4000 µT, By = 3797.4001 µT, Bz = -26.1360 µT",,,,,,"12:39:01.087 -> Bx = 222.9000 µT, By = 3640.2001 µT, Bz = -8.7120 µT",,,,,,"12:39:24.671 -> Bx = 235.5000 µT, By = 3444.0002 µT, Bz = 9.1960 µT",,,,,,"12:39:49.491 -> Bx = 235.2000 µT, By = 2992.8000 µT, Bz = 36.3000 µT",,,,,,"12:40:13.859 -> Bx = 192.9000 µT, By = 2064.6000 µT, Bz = 68.2440 µT",,,,,,"12:40:38.288 -> Bx = 98.1000 µT, By = 1063.2000 µT, Bz = 72.6000 µT"
"12:30:52.355 -> Bx = -33.6000 µT, By = 1085.7000 µT, Bz = -0.9680 µT",,,,,,"12:31:28.753 -> Bx = -61.8000 µT, By = 2534.7001 µT, Bz = -90.9920 µT",,,,,,"12:32:01.410 -> Bx = -51.3000 µT, By = 3016.2001 µT, Bz = -108.4160 µT",,,,,,"12:32:56.810 -> Bx = -17.4000 µT, By = 3478.5002 µT, Bz = -119.5480 µT",,,,,,"12:34:14.560 -> Bx = 34.8000 µT, By = 3822.0002 µT, Bz = -113.7400 µT",,,,,,,"12:37:55.371 -> Bx = 60.9000 µT, By = 3933.0002 µT, Bz = -106.4800 µT",,,,,"12:35:09.136 -> Bx = 96.6000 µT, By = 4008.3000 µT, Bz = -92.4440 µT",,,,,,"12:35:45.921 -> Bx = 128.4000 µT, By = 4027.8000 µT, Bz = -79.3760 µT",,,,,,"12:36:21.904 -> Bx = 156.0000 µT, By = 4001.7001 µT, Bz = -63.4040 µT",,,,,,"12:36:50.449 -> Bx = 183.9000 µT, By = 3924.9001 µT, Bz = -45.4960 µT",,,,,,"12:38:28.839 -> Bx = 206.4000 µT, By = 3798.3000 µT, Bz = -25.6520 µT",,,,,,"12:39:01.501 -> Bx = 222.9000 µT, By = 3641.1000 µT, Bz = -9.1960 µT",,,,,,"12:39:25.072 -> Bx = 235.5000 µT, By = 3444.6000 µT, Bz = 9.6800 µT",,,,,,"12:39:49.889 -> Bx = 235.2000 µT, By = 2992.8000 µT, Bz = 38.2360 µT",,,,,,"12:40:14.290 -> Bx = 192.6000 µT, By = 2064.9001 µT, Bz = 68.7280 µT",,,,,,"12:40:38.671 -> Bx = 98.4000 µT, By = 1063.2000 µT, Bz = 72.1160 µT"
"12:30:52.776 -> Bx = -33.6000 µT, By = 1085.7000 µT, Bz = -0.9680 µT",,,,,,"12:31:29.137 -> Bx = -62.1000 µT, By = 2534.4001 µT, Bz = -91.9600 µT",,,,,,"12:32:01.799 -> Bx = -50.7000 µT, By = 3016.5000 µT, Bz = -108.4160 µT",,,,,,"12:32:57.245 -> Bx = -17.7000 µT, By = 3477.9001 µT, Bz = -119.5480 µT",,,,,,"12:34:14.950 -> Bx = 32.7000 µT, By = 3822.3000 µT, Bz = -113.2560 µT",,,,,,,"12:37:55.774 -> Bx = 61.5000 µT, By = 3933.0002 µT, Bz = -107.4480 µT",,,,,,,,,,,"12:35:46.334 -> Bx = 128.4000 µT, By = 4029.0002 µT, Bz = -79.3760 µT",,,,,,"12:36:22.303 -> Bx = 155.7000 µT, By = 4002.6000 µT, Bz = -63.8880 µT",,,,,,"12:36:50.833 -> Bx = 183.9000 µT, By = 3925.2001 µT, Bz = -45.9800 µT",,,,,,"12:38:29.264 -> Bx = 206.4000 µT, By = 3797.4001 µT, Bz = -25.1680 µT",,,,,,"12:39:01.938 -> Bx = 223.2000 µT, By = 3641.1000 µT, Bz = -9.6800 µT",,,,,,"12:39:25.514 -> Bx = 235.5000 µT, By = 3444.0002 µT, Bz = 9.6800 µT",,,,,,"12:39:50.305 -> Bx = 235.5000 µT, By = 2992.5000 µT, Bz = 37.2680 µT",,,,,,"12:40:14.718 -> Bx = 192.6000 µT, By = 2064.9001 µT, Bz = 69.2120 µT",,,,,,"12:40:39.115 -> Bx = 98.7000 µT, By = 1063.5000 µT, Bz = 72.6000 µT"
"12:30:53.174 -> Bx = -33.0000 µT, By = 1085.4000 µT, Bz = -0.9680 µT",,,,,,"12:31:29.570 -> Bx = -61.8000 µT, By = 2535.0000 µT, Bz = -91.9600 µT",,,,,,"12:32:02.220 -> Bx = -51.3000 µT, By = 3017.1000 µT, Bz = -108.4160 µT",,,,,,"12:32:57.646 -> Bx = -15.0000 µT, By = 3478.5002 µT, Bz = -120.0320 µT",,,,,,"12:34:15.379 -> Bx = 31.2000 µT, By = 3822.6000 µT, Bz = -113.2560 µT",,,,,,,"12:37:56.170 -> Bx = 61.2000 µT, By = 3933.3000 µT, Bz = -107.9320 µT",,,,,,,,,,,"12:35:46.753 -> Bx = 128.4000 µT, By = 4028.1000 µT, Bz = -78.8920 µT",,,,,,"12:36:22.719 -> Bx = 155.7000 µT, By = 4002.6000 µT, Bz = -62.9200 µT",,,,,,"12:36:51.276 -> Bx = 183.9000 µT, By = 3925.2001 µT, Bz = -45.4960 µT",,,,,,"12:38:29.673 -> Bx = 206.4000 µT, By = 3797.4001 µT, Bz = -25.6520 µT",,,,,,"12:39:02.348 -> Bx = 222.9000 µT, By = 3640.8000 µT, Bz = -9.6800 µT",,,,,,"12:39:25.928 -> Bx = 235.2000 µT, By = 3443.7001 µT, Bz = 10.1640 µ",,,,,,"12:39:50.734 -> Bx = 235.5000 µT, By = 2992.8000 µT, Bz = 37.2680 µT",,,,,,"12:40:15.130 -> Bx = 192.9000 µT, By = 2064.9001 µT, Bz = 68.7280 µT",,,,,,
"12:30:53.582 -> Bx = -33.6000 µT, By = 1085.4000 µT, Bz = -1.9360 µT",,,,,,"12:31:29.959 -> Bx = -62.1000 µT, By = 2534.4001 µT, Bz = -91.9600 µ",,,,,,"12:32:02.655 -> Bx = -51.3000 µT, By = 3017.4001 µT, Bz = -108.4160 µT",,,,,,"12:32:58.060 -> Bx = -17.4000 µT, By = 3478.2001 µT, Bz = -119.0640 µT",,,,,,"12:34:15.797 -> Bx = 31.2000 µT, By = 3822.0002 µT, Bz = -113.2560 µT",,,,,,,"12:37:56.589 -> Bx = 60.9000 µT, By = 3932.7001 µT, Bz = -108.4160 µT",,,,,,,,,,,"12:35:47.168 -> Bx = 128.4000 µT, By = 4028.7001 µT, Bz = -78.4080 µT",,,,,,"12:36:23.156 -> Bx = 156.0000 µT, By = 4002.0002 µT, Bz = -62.9200 µT",,,,,,"12:36:51.670 -> Bx = 183.9000 µT, By = 3924.9001 µT, Bz = -45.4960 µT",,,,,,"12:38:30.098 -> Bx = 206.4000 µT, By = 3797.1000 µT, Bz = -25.6520 µT",,,,,,"12:39:02.769 -> Bx = 222.9000 µT, By = 3640.8000 µT, Bz = -9.6800 µT",,,,,,,,,,,,"12:39:51.137 -> Bx = 235.2000 µT, By = 2993.4001 µT, Bz = 37.2680 µT",,,,,,"12:40:15.515 -> Bx = 192.9000 µT, By = 2064.6000 µT, Bz = 68.7280 µT",,,,,,
